name,type,path,lines,code_blocks,metadata,structure,code_quality,content_depth,uniqueness,total,grade,recommendation,duplicate_of,issues
algo-comparison-sorts,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/algo-comparison-sorts/SKILL.md,434,20,14,11,14,20,15,74,B,FIX_MINOR,,bad_description|duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-assembly-sv,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-assembly-sv/SKILL.md,232,8,14,13,14,18,15,74,B,FIX_MINOR,,bad_description|duplicate_h1|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-biochemistry,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-biochemistry/SKILL.md,374,18,14,11,14,20,15,74,B,FIX_MINOR,,bad_description|duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-cancer-transcriptomics,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-cancer-transcriptomics/SKILL.md,360,16,16,10,13,20,15,74,B,FIX_MINOR,,duplicate_h1|no_learning_objectives|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-epigenetic-clocks,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-epigenetic-clocks/SKILL.md,286,4,14,13,12,20,15,74,B,FIX_MINOR,,bad_description|duplicate_h1|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-genetic-engineering-in-silico,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-genetic-engineering-in-silico/SKILL.md,379,12,16,11,14,18,15,74,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-mixomics,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-mixomics/SKILL.md,349,10,14,13,14,18,15,74,B,FIX_MINOR,,bad_description|duplicate_h1|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-numerical-methods-for-bioinformatics,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-numerical-methods-for-bioinformatics/SKILL.md,331,12,16,11,14,18,15,74,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-sc-integration,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-sc-integration/SKILL.md,271,6,14,16,14,15,15,74,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach|untagged_code_blocks
bio-core-gene-ontology,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-core-gene-ontology/SKILL.md,304,12,14,11,14,20,15,74,B,FIX_MINOR,,bad_description|duplicate_h1|no_learning_objectives|no_prerequisites|no_goal_approach|untagged_code_blocks
python-bio-file-operations,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-file-operations/SKILL.md,418,38,14,11,14,20,15,74,B,FIX_MINOR,,bad_description|duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
python-bio-lists,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-lists/SKILL.md,387,36,14,11,14,20,15,74,B,FIX_MINOR,,bad_description|duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
python-bio-operators,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-operators/SKILL.md,429,42,14,11,14,20,15,74,B,FIX_MINOR,,bad_description|duplicate_h1|no_learning_objectives|no_prerequisites|no_goal_approach|untagged_code_blocks
python-bio-pandas,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-pandas/SKILL.md,422,50,16,11,14,18,15,74,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
ai-science-alphafold-protein-design,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/ai-science-alphafold-protein-design/SKILL.md,248,10,14,16,13,17,15,75,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach|untagged_code_blocks
ai-science-enformer-regulatory,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/ai-science-enformer-regulatory/SKILL.md,208,10,14,16,13,17,15,75,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach|untagged_code_blocks
ai-science-llm-training-systems,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/ai-science-llm-training-systems/SKILL.md,248,18,14,16,13,17,15,75,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach|untagged_code_blocks
ai-science-zero-shot-mutation,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/ai-science-zero-shot-mutation/SKILL.md,215,14,14,16,13,17,15,75,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach|untagged_code_blocks
algo-aho-corasick,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/algo-aho-corasick/SKILL.md,568,22,16,10,14,20,15,75,B,FIX_MINOR,,no_learning_objectives|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-genome-assembly,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-genome-assembly/SKILL.md,378,10,14,11,17,18,15,75,B,FIX_MINOR,,bad_description|duplicate_h1|no_prerequisites|no_pitfalls|untagged_code_blocks
bio-applied-machine-learning-for-biology,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-machine-learning-for-biology/SKILL.md,375,18,16,10,14,20,15,75,B,FIX_MINOR,,duplicate_h1|no_learning_objectives|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-phylodynamics,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-phylodynamics/SKILL.md,369,10,14,13,13,20,15,75,B,FIX_MINOR,,bad_description|duplicate_h1|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-spatial-transcriptomics,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-spatial-transcriptomics/SKILL.md,222,18,16,15,11,18,15,75,B,FIX_MINOR,,duplicate_h1|no_pitfalls|no_goal_approach|untagged_code_blocks|no_function_defs
python-bio-comprehensions,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-comprehensions/SKILL.md,402,46,16,11,13,20,15,75,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
ai-science-splicing-models,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/ai-science-splicing-models/SKILL.md,185,8,14,18,13,16,15,76,B,FIX_MINOR,,bad_description|no_goal_approach|untagged_code_blocks
algo-avl-trees,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/algo-avl-trees/SKILL.md,721,22,14,13,14,20,15,76,B,FIX_MINOR,,bad_description|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
algo-bfs-dfs,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/algo-bfs-dfs/SKILL.md,295,16,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
algo-graph-representations,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/algo-graph-representations/SKILL.md,454,32,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
algo-intro-memoization,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/algo-intro-memoization/SKILL.md,359,24,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
algo-knapsack,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/algo-knapsack/SKILL.md,326,16,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
algo-linear-sorts,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/algo-linear-sorts/SKILL.md,490,16,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
algo-tabulation,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/algo-tabulation/SKILL.md,332,14,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-cite-seq-integration,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-cite-seq-integration/SKILL.md,281,8,14,13,14,20,15,76,B,FIX_MINOR,,bad_description|duplicate_h1|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-clinical-genomics,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-clinical-genomics/SKILL.md,300,8,16,13,14,18,15,76,B,FIX_MINOR,,duplicate_h1|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-copy-number-analysis,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-copy-number-analysis/SKILL.md,319,16,16,13,14,18,15,76,B,FIX_MINOR,,duplicate_h1|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-data-harmonization,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-data-harmonization/SKILL.md,313,6,14,13,14,20,15,76,B,FIX_MINOR,,bad_description|duplicate_h1|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-enzyme-kinetics,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-enzyme-kinetics/SKILL.md,368,18,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-microbial-diversity,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-microbial-diversity/SKILL.md,332,12,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-mirna-seq-pipeline,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-mirna-seq-pipeline/SKILL.md,325,14,14,13,14,20,15,76,B,FIX_MINOR,,bad_description|duplicate_h1|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-mofa2,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-mofa2/SKILL.md,383,16,14,13,14,20,15,76,B,FIX_MINOR,,bad_description|duplicate_h1|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-rna-seq-analysis,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-rna-seq-analysis/SKILL.md,382,16,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-testing-cicd,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-testing-cicd/SKILL.md,493,16,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-tf-footprinting,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-tf-footprinting/SKILL.md,330,10,14,13,14,20,15,76,B,FIX_MINOR,,bad_description|duplicate_h1|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-variant-calling-and-snp-analysis,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-variant-calling-and-snp-analysis/SKILL.md,384,14,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-vdj-biology,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-vdj-biology/SKILL.md,310,8,14,13,14,20,15,76,B,FIX_MINOR,,bad_description|duplicate_h1|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-wgbs-bismark,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-wgbs-bismark/SKILL.md,302,14,14,13,14,20,15,76,B,FIX_MINOR,,bad_description|duplicate_h1|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-workflow-engines,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-workflow-engines/SKILL.md,439,30,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-core-blast-searching,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-core-blast-searching/SKILL.md,323,12,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-core-chromatogram-analysis,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-core-chromatogram-analysis/SKILL.md,378,16,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-core-computational-genetics,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-core-computational-genetics/SKILL.md,337,14,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-core-domains,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-core-domains/SKILL.md,383,16,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-core-motif-discovery,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-core-motif-discovery/SKILL.md,319,12,14,13,14,20,15,76,B,FIX_MINOR,,bad_description|duplicate_h1|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-core-nucleic-acid-structure,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-core-nucleic-acid-structure/SKILL.md,310,12,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-core-pairwise-sequence-alignment,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-core-pairwise-sequence-alignment/SKILL.md,336,14,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-core-pathways,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-core-pathways/SKILL.md,344,12,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-core-phylogenetics,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-core-phylogenetics/SKILL.md,364,12,16,14,14,17,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach|untagged_code_blocks
bio-core-protein-structure,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-core-protein-structure/SKILL.md,366,20,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
bioinformatics-workflows-cicd,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bioinformatics-workflows-cicd/SKILL.md,407,28,12,16,13,20,15,76,B,FIX_MINOR,,bad_description|no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach|untagged_code_blocks
biopython-databases,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/biopython-databases/SKILL.md,298,26,12,16,13,20,15,76,B,FIX_MINOR,,bad_description|no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach|untagged_code_blocks
document-rag,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/document-rag/SKILL.md,159,10,12,16,14,19,15,76,B,FIX_MINOR,,bad_description|no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach|untagged_code_blocks
foundations-character-encodings,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/foundations-character-encodings/SKILL.md,334,22,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
metagenomics-amplicon,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/metagenomics-amplicon/SKILL.md,314,30,12,16,13,20,15,76,B,FIX_MINOR,,bad_description|no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach|untagged_code_blocks
population-structure-qc,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/population-structure-qc/SKILL.md,190,12,12,16,14,19,15,76,B,FIX_MINOR,,bad_description|no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach|untagged_code_blocks
python-bio-context-managers,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-context-managers/SKILL.md,474,28,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
python-bio-data-wrangling,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-data-wrangling/SKILL.md,418,48,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
python-bio-expressions,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-expressions/SKILL.md,437,44,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_learning_objectives|no_prerequisites|no_goal_approach|untagged_code_blocks
python-bio-regular-expressions,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-regular-expressions/SKILL.md,436,56,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
python-bio-sets,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-sets/SKILL.md,396,28,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
python-bio-tuples,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-tuples/SKILL.md,391,36,16,11,14,20,15,76,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|no_goal_approach|untagged_code_blocks
rnaseq-analysis,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/rnaseq-analysis/SKILL.md,314,30,12,16,13,20,15,76,B,FIX_MINOR,,bad_description|no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach|untagged_code_blocks
vision-language-models,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/vision-language-models/SKILL.md,159,10,12,16,14,19,15,76,B,FIX_MINOR,,bad_description|no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach|untagged_code_blocks
ai-science-variant-to-structure-models,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/ai-science-variant-to-structure-models/SKILL.md,183,10,14,16,13,19,15,77,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach|untagged_code_blocks
alphafold-structure-prediction,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/alphafold-structure-prediction/SKILL.md,266,16,12,16,14,20,15,77,B,FIX_MINOR,,bad_description|no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach|untagged_code_blocks
atac-seq-analysis,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/atac-seq-analysis/SKILL.md,269,14,12,16,14,20,15,77,B,FIX_MINOR,,bad_description|no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach|untagged_code_blocks
bio-applied-advanced-ngs,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-advanced-ngs/SKILL.md,372,10,16,11,17,18,15,77,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_pitfalls|untagged_code_blocks
genomics-to-structure-triage,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/genomics-to-structure-triage/SKILL.md,84,6,14,18,13,17,15,77,B,FIX_MINOR,,no_tool_type|no_prerequisites|no_goal_approach|untagged_code_blocks
ai-science-esm2-embeddings,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/ai-science-esm2-embeddings/SKILL.md,253,12,14,16,13,20,15,78,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach|untagged_code_blocks
ai-science-genomic-llms,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/ai-science-genomic-llms/SKILL.md,210,12,14,16,13,20,15,78,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach|untagged_code_blocks
bio-applied-gwas,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-gwas/SKILL.md,307,18,14,15,14,20,15,78,B,FIX_MINOR,,bad_description|duplicate_h1|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-applied-promoter,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-promoter/SKILL.md,336,14,14,15,14,20,15,78,B,FIX_MINOR,,bad_description|duplicate_h1|no_learning_objectives|no_goal_approach|untagged_code_blocks
bio-applied-scrna-preprocessing,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-scrna-preprocessing/SKILL.md,274,8,14,16,13,20,15,78,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach|untagged_code_blocks
bio-applied-snp-calling-pipeline,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-snp-calling-pipeline/SKILL.md,374,12,16,13,14,20,15,78,B,FIX_MINOR,,duplicate_h1|no_pitfalls|no_goal_approach|untagged_code_blocks
bio-core-biological-databases,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-core-biological-databases/SKILL.md,380,24,16,13,14,20,15,78,B,FIX_MINOR,,duplicate_h1|no_pitfalls|no_goal_approach|untagged_code_blocks
chipseq-epigenomics,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/chipseq-epigenomics/SKILL.md,197,18,14,16,14,19,15,78,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach|untagged_code_blocks
clinical-modeling-workflows,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/clinical-modeling-workflows/SKILL.md,382,28,14,16,13,20,15,78,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach|untagged_code_blocks
generative-imaging,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/generative-imaging/SKILL.md,162,12,12,18,14,19,15,78,B,FIX_MINOR,,bad_description|no_tool_type|no_prerequisites|no_goal_approach|untagged_code_blocks
linux-git-bash,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/linux-git-bash/SKILL.md,409,44,14,16,13,20,15,78,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach|untagged_code_blocks
structural-bioinformatics,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/structural-bioinformatics/SKILL.md,402,40,14,16,13,20,15,78,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach|untagged_code_blocks
ai-science-diffusion-generative-models,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/ai-science-diffusion-generative-models/SKILL.md,321,10,14,16,14,20,15,79,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach|untagged_code_blocks
ai-science-epigenomic-sequence-models,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/ai-science-epigenomic-sequence-models/SKILL.md,148,8,14,18,13,19,15,79,B,FIX_MINOR,,bad_description|no_goal_approach|untagged_code_blocks
ai-science-llm-finetuning,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/ai-science-llm-finetuning/SKILL.md,339,16,14,16,14,20,15,79,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach|untagged_code_blocks
ai-science-vision-rag,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/ai-science-vision-rag/SKILL.md,308,12,14,16,14,20,15,79,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach|untagged_code_blocks
bio-applied-ngs-fundamentals,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-ngs-fundamentals/SKILL.md,394,18,16,14,14,20,15,79,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach|untagged_code_blocks
cheminformatics-drug-discovery,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/cheminformatics-drug-discovery/SKILL.md,266,18,14,16,14,20,15,79,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach|untagged_code_blocks
long-read-sequencing,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/long-read-sequencing/SKILL.md,209,16,14,16,14,20,15,79,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach|untagged_code_blocks
metagenomics-shotgun,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/metagenomics-shotgun/SKILL.md,284,22,14,16,14,20,15,79,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach|untagged_code_blocks
network-biology,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/network-biology/SKILL.md,243,18,14,16,14,20,15,79,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach|untagged_code_blocks
python-advanced-sql,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-advanced-sql/SKILL.md,410,24,14,16,14,20,15,79,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach|untagged_code_blocks
python-bio-control-flow,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-control-flow/SKILL.md,456,44,14,16,14,20,15,79,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach|untagged_code_blocks
python-collections-regex,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-collections-regex/SKILL.md,337,26,14,16,14,20,15,79,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach|untagged_code_blocks
python-core-bio,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-core-bio/SKILL.md,356,48,14,16,14,20,15,79,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach|untagged_code_blocks
rnaseq,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/rnaseq/SKILL.md,233,20,14,16,14,20,15,79,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach|untagged_code_blocks
string-algorithms,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/string-algorithms/SKILL.md,256,18,14,16,14,20,15,79,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach|untagged_code_blocks
ai-science-geneformer-scgpt,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/ai-science-geneformer-scgpt/SKILL.md,217,8,14,18,13,20,15,80,B,FIX_MINOR,,bad_description|no_goal_approach|untagged_code_blocks
bio-applied-regulatory-analysis,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-regulatory-analysis/SKILL.md,334,14,16,15,14,20,15,80,B,FIX_MINOR,,duplicate_h1|no_learning_objectives|no_goal_approach|untagged_code_blocks
graphs-dynamic-programming,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/graphs-dynamic-programming/SKILL.md,321,22,14,18,13,20,15,80,B,FIX_MINOR,,no_tool_type|no_prerequisites|no_goal_approach|untagged_code_blocks
linear-tree-hash-structures,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/linear-tree-hash-structures/SKILL.md,280,16,14,18,13,20,15,80,B,FIX_MINOR,,no_tool_type|no_prerequisites|no_goal_approach|untagged_code_blocks
